id,scenario,dataset,region,classLabel,class,x,units,param,value
7027,GCAM_SSP3,foresight_v1,Taiwan,Fuel,refined liquids,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,8.284
7028,GCAM_SSP3,foresight_v1,Taiwan,Fuel,refined liquids,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,11.562525
7029,GCAM_SSP3,foresight_v1,Taiwan,Fuel,refined liquids,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,7.735139444
7030,GCAM_SSP3,foresight_v1,Taiwan,Fuel,refined liquids,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,6.444880861
7031,GCAM_SSP3,foresight_v1,Taiwan,Fuel,refined liquids,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,5.830210561
7032,GCAM_SSP3,foresight_v1,Taiwan,Fuel,refined liquids,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,6.264825436
7033,GCAM_SSP3,foresight_v1,Taiwan,Fuel,refined liquids,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,6.661273478
7034,GCAM_SSP3,foresight_v1,Taiwan,Fuel,refined liquids,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,6.630233217
7035,GCAM_SSP3,foresight_v1,Taiwan,Fuel,refined liquids,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,6.772768847
7036,GCAM_SSP3,foresight_v1,Taiwan,Fuel,solar,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,0.001000133
7037,GCAM_SSP3,foresight_v1,Taiwan,Fuel,solar,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.023000028
7038,GCAM_SSP3,foresight_v1,Taiwan,Fuel,solar,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,0.875055556
7039,GCAM_SSP3,foresight_v1,Taiwan,Fuel,solar,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,3.839367377
7040,GCAM_SSP3,foresight_v1,Taiwan,Fuel,solar,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,5.625370053
7041,GCAM_SSP3,foresight_v1,Taiwan,Fuel,solar,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,7.694336402
7042,GCAM_SSP3,foresight_v1,Taiwan,Fuel,solar,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,10.71276978
7043,GCAM_SSP3,foresight_v1,Taiwan,Fuel,solar,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,14.31518889
7044,GCAM_SSP3,foresight_v1,Taiwan,Fuel,solar,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,16.81088966
7045,GCAM_SSP3,foresight_v1,Taiwan,Fuel,solar,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,17.12849478
7046,GCAM_SSP3,foresight_v1,Taiwan,Fuel,wind,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,0.091011944
7047,GCAM_SSP3,foresight_v1,Taiwan,Fuel,wind,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.976
7048,GCAM_SSP3,foresight_v1,Taiwan,Fuel,wind,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,1.523358333
7049,GCAM_SSP3,foresight_v1,Taiwan,Fuel,wind,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,3.649377944
7050,GCAM_SSP3,foresight_v1,Taiwan,Fuel,wind,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,5.069865172
7051,GCAM_SSP3,foresight_v1,Taiwan,Fuel,wind,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,6.90766795
7052,GCAM_SSP3,foresight_v1,Taiwan,Fuel,wind,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,9.71114445
7053,GCAM_SSP3,foresight_v1,Taiwan,Fuel,wind,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,13.05908373
7054,GCAM_SSP3,foresight_v1,Taiwan,Fuel,wind,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,14.74259134
7055,GCAM_SSP3,foresight_v1,Taiwan,Fuel,wind,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,15.47386012
7078,GCAM_SSP3,foresight_v1,USA,Fuel,biomass,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,21.98082778
7079,GCAM_SSP3,foresight_v1,USA,Fuel,biomass,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,30.73073056
7080,GCAM_SSP3,foresight_v1,USA,Fuel,biomass,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,31.2884
7081,GCAM_SSP3,foresight_v1,USA,Fuel,biomass,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,34.59191667
7082,GCAM_SSP3,foresight_v1,USA,Fuel,biomass,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,38.49792222
7083,GCAM_SSP3,foresight_v1,USA,Fuel,biomass,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,54.68608
7084,GCAM_SSP3,foresight_v1,USA,Fuel,biomass,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,68.13037833
7085,GCAM_SSP3,foresight_v1,USA,Fuel,biomass,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,80.34405306
7086,GCAM_SSP3,foresight_v1,USA,Fuel,biomass,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,90.5462075
7087,GCAM_SSP3,foresight_v1,USA,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,96.68516139
7088,GCAM_SSP3,foresight_v1,USA,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,100.9603517
7089,GCAM_SSP3,foresight_v1,USA,Fuel,coal,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,1674.665167
7090,GCAM_SSP3,foresight_v1,USA,Fuel,coal,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,2133.388472
7091,GCAM_SSP3,foresight_v1,USA,Fuel,coal,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,1973.620028
7092,GCAM_SSP3,foresight_v1,USA,Fuel,coal,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,1454.467222
7093,GCAM_SSP3,foresight_v1,USA,Fuel,coal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,1344.069583
7094,GCAM_SSP3,foresight_v1,USA,Fuel,coal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,1388.424736
7095,GCAM_SSP3,foresight_v1,USA,Fuel,coal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,1479.3206
7096,GCAM_SSP3,foresight_v1,USA,Fuel,coal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,1587.116706
7097,GCAM_SSP3,foresight_v1,USA,Fuel,coal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,1668.865894
7098,GCAM_SSP3,foresight_v1,USA,Fuel,coal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,1793.372111
7099,GCAM_SSP3,foresight_v1,USA,Fuel,coal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,1920.819586
7100,GCAM_SSP3,foresight_v1,USA,Fuel,gas,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,285.0677778
7101,GCAM_SSP3,foresight_v1,USA,Fuel,gas,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,713.7037778
7102,GCAM_SSP3,foresight_v1,USA,Fuel,gas,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,940.1243056
7103,GCAM_SSP3,foresight_v1,USA,Fuel,gas,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,1288.569167
7104,GCAM_SSP3,foresight_v1,USA,Fuel,gas,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,1632.368028
7105,GCAM_SSP3,foresight_v1,USA,Fuel,gas,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,1703.686111
7106,GCAM_SSP3,foresight_v1,USA,Fuel,gas,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,1779.504472
7107,GCAM_SSP3,foresight_v1,USA,Fuel,gas,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,1809.741167
7108,GCAM_SSP3,foresight_v1,USA,Fuel,gas,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,1826.528556
7109,GCAM_SSP3,foresight_v1,USA,Fuel,gas,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,1884.188528
7110,GCAM_SSP3,foresight_v1,USA,Fuel,gas,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,1941.909944
7111,GCAM_SSP3,foresight_v1,USA,Fuel,geothermal,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,16.01186111
7112,GCAM_SSP3,foresight_v1,USA,Fuel,geothermal,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,16.77730556
7113,GCAM_SSP3,foresight_v1,USA,Fuel,geothermal,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,17.57611111
7114,GCAM_SSP3,foresight_v1,USA,Fuel,geothermal,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,18.71830556
7115,GCAM_SSP3,foresight_v1,USA,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,53.46069444
7116,GCAM_SSP3,foresight_v1,USA,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,72.596
7117,GCAM_SSP3,foresight_v1,USA,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,91.64538889
7118,GCAM_SSP3,foresight_v1,USA,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,109.1641111
7119,GCAM_SSP3,foresight_v1,USA,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,127.3852222
7120,GCAM_SSP3,foresight_v1,USA,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,134.1376389
7121,GCAM_SSP3,foresight_v1,USA,Fuel,geothermal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,129.4219722
7122,GCAM_SSP3,foresight_v1,USA,Fuel,hydro,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,273.1519444
7123,GCAM_SSP3,foresight_v1,USA,Fuel,hydro,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,272.445
7124,GCAM_SSP3,foresight_v1,USA,Fuel,hydro,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,262.2661111
7125,GCAM_SSP3,foresight_v1,USA,Fuel,hydro,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,251.0180556
7126,GCAM_SSP3,foresight_v1,USA,Fuel,hydro,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,253.3491667
7127,GCAM_SSP3,foresight_v1,USA,Fuel,hydro,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,255.6805556
7128,GCAM_SSP3,foresight_v1,USA,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,258.0116667
7129,GCAM_SSP3,foresight_v1,USA,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,260.3427778
7130,GCAM_SSP3,foresight_v1,USA,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,262.6741667
7131,GCAM_SSP3,foresight_v1,USA,Fuel,hydro,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,265.0052778
7132,GCAM_SSP3,foresight_v1,USA,Fuel,hydro,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,267.3366667
7133,GCAM_SSP3,foresight_v1,USA,Fuel,nuclear,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,611.4686111
7134,GCAM_SSP3,foresight_v1,USA,Fuel,nuclear,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,810.6913889
7135,GCAM_SSP3,foresight_v1,USA,Fuel,nuclear,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,838.8875
7136,GCAM_SSP3,foresight_v1,USA,Fuel,nuclear,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,829.9041667
7137,GCAM_SSP3,foresight_v1,USA,Fuel,nuclear,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,766.9466667
7138,GCAM_SSP3,foresight_v1,USA,Fuel,nuclear,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,770.4748889
7139,GCAM_SSP3,foresight_v1,USA,Fuel,nuclear,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,781.8334444
7140,GCAM_SSP3,foresight_v1,USA,Fuel,nuclear,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,787.1940833
7141,GCAM_SSP3,foresight_v1,USA,Fuel,nuclear,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,771.7357222
7142,GCAM_SSP3,foresight_v1,USA,Fuel,nuclear,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,759.6251944
7143,GCAM_SSP3,foresight_v1,USA,Fuel,nuclear,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,744.0193611
7144,GCAM_SSP3,foresight_v1,USA,Fuel,refined liquids,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,125.2070833
7145,GCAM_SSP3,foresight_v1,USA,Fuel,refined liquids,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,126.37475
7146,GCAM_SSP3,foresight_v1,USA,Fuel,refined liquids,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,40.14994444
7147,GCAM_SSP3,foresight_v1,USA,Fuel,refined liquids,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,30.43486389
7148,GCAM_SSP3,foresight_v1,USA,Fuel,refined liquids,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,24.48765833
7149,GCAM_SSP3,foresight_v1,USA,Fuel,refined liquids,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,18.37866972
7150,GCAM_SSP3,foresight_v1,USA,Fuel,refined liquids,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,17.522445
7151,GCAM_SSP3,foresight_v1,USA,Fuel,refined liquids,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,18.05692111
7152,GCAM_SSP3,foresight_v1,USA,Fuel,refined liquids,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,19.67069694
7153,GCAM_SSP3,foresight_v1,USA,Fuel,refined liquids,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,25.18484083
7154,GCAM_SSP3,foresight_v1,USA,Fuel,refined liquids,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,31.35312556
7155,GCAM_SSP3,foresight_v1,USA,Fuel,solar,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,0.665994417
7156,GCAM_SSP3,foresight_v1,USA,Fuel,solar,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,1.11995
7157,GCAM_SSP3,foresight_v1,USA,Fuel,solar,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,3.941788889
7158,GCAM_SSP3,foresight_v1,USA,Fuel,solar,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,35.61846667
7159,GCAM_SSP3,foresight_v1,USA,Fuel,solar,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,193.8209305
7160,GCAM_SSP3,foresight_v1,USA,Fuel,solar,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,265.5426383
7161,GCAM_SSP3,foresight_v1,USA,Fuel,solar,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,329.2091647
7162,GCAM_SSP3,foresight_v1,USA,Fuel,solar,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,385.815594
7163,GCAM_SSP3,foresight_v1,USA,Fuel,solar,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,443.511965
7164,GCAM_SSP3,foresight_v1,USA,Fuel,solar,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,481.4775217
7165,GCAM_SSP3,foresight_v1,USA,Fuel,solar,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,417.2062504
7166,GCAM_SSP3,foresight_v1,USA,Fuel,wind,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,3.065972222
7167,GCAM_SSP3,foresight_v1,USA,Fuel,wind,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,17.88025
7168,GCAM_SSP3,foresight_v1,USA,Fuel,wind,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,95.14305556
7169,GCAM_SSP3,foresight_v1,USA,Fuel,wind,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,192.9025
7170,GCAM_SSP3,foresight_v1,USA,Fuel,wind,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,357.4359586
7171,GCAM_SSP3,foresight_v1,USA,Fuel,wind,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,440.0031228
7172,GCAM_SSP3,foresight_v1,USA,Fuel,wind,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,523.7117147
7173,GCAM_SSP3,foresight_v1,USA,Fuel,wind,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,604.4788231
7174,GCAM_SSP3,foresight_v1,USA,Fuel,wind,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,694.4782828
7175,GCAM_SSP3,foresight_v1,USA,Fuel,wind,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,630.0077275
7176,GCAM_SSP3,foresight_v1,USA,Fuel,wind,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,607.4386161
7199,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,biomass,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,0.35901325
7200,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,biomass,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,0.584032806
7201,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,biomass,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.759036278
7202,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,biomass,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,0.676847694
7203,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,biomass,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,2.514398278
7204,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,biomass,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,9.334990972
7205,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,biomass,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,27.68833017
7206,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,biomass,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,64.68159914
7207,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,biomass,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,121.5814744
7208,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,188.1537411
7209,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,255.9662016
7210,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,coal,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,0.183853389
7211,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,coal,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,1.300705
7212,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,coal,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,1.986739444
7213,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,coal,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,1.201115833
7214,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,coal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,4.881624167
7215,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,coal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,9.933803028
7216,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,coal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,20.53895728
7217,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,coal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,38.91877567
7218,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,coal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,66.06372797
7219,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,coal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,99.09846586
7220,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,coal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,135.746798
7221,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,gas,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.100232186
7222,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,gas,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,0.316597906
7223,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,gas,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,2.66131885
7224,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,gas,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,5.879205072
7225,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,gas,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,12.76011241
7226,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,gas,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,25.15934783
7227,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,gas,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,45.46189451
7228,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,gas,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,75.99025916
7229,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,gas,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,116.6016791
7230,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,geothermal,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,0.326011667
7231,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,geothermal,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,1.003055556
7232,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,geothermal,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,1.471069444
7233,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,geothermal,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,4.481883333
7234,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,11.53791667
7235,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,19.79555
7236,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,20.20325278
7237,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,20.202375
7238,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,20.19530667
7239,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,20.19394583
7240,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,geothermal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,20.19053056
7241,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,hydro,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,6.135694444
7242,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,hydro,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,10.34738889
7243,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,hydro,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,18.09175
7244,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,hydro,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,26.86502778
7245,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,hydro,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,34.59555556
7246,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,hydro,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,42.32638889
7247,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,50.05694444
7248,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,57.7875
7249,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,65.51833333
7250,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,hydro,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,73.24888889
7251,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,hydro,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,80.97944444
7252,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,nuclear,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,0.868017622
7253,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,nuclear,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,9.333364986
7254,GCAM_SSP5,foresight_v1,Africa_Eastern,Fuel,nuclear,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,39.03422618
